id,İL,İLÇE,date,startTime,endTime,reason,effectedSubscribers,hourlyLoadAvg,effectedNeighbourhoods,distributionCompanyName
2385827,izmir,Menderes,2021-05-21T00:00:00.000+0300,2021-05-21T18:28:00.000+0300,2021-05-21T19:08:00.000+0300,AG Havai Branşman Arızası,1,0,ATAKÖY MH.,GDZ_EDAS
2386658,izmir,Urla,2021-05-21T00:00:00.000+0300,2021-05-21T20:29:00.000+0300,2021-05-21T22:10:00.000+0300,AG Pano Kol Sigorta Atığı,11,0,DEMİRCİLİ MH.,GDZ_EDAS
2385795,izmir,Urla,2021-05-21T00:00:00.000+0300,2021-05-21T17:21:00.000+0300,2021-05-21T19:24:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,BALIKLIOVA MH.,GDZ_EDAS
2385804,izmir,Urla,2021-05-21T00:00:00.000+0300,2021-05-21T19:13:00.000+0300,2021-05-21T19:52:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,ATATÜRK MH.,GDZ_EDAS
2389546,izmir,Urla,2021-05-21T00:00:00.000+0300,2021-05-21T18:27:00.000+0300,2021-05-21T19:04:00.000+0300,OG Fider Açması,1679,53,ALTINTAŞ MH.,GDZ_EDAS
2385305,izmir,Bayraklı,2021-05-21T00:00:00.000+0300,2021-05-21T16:02:00.000+0300,2021-05-21T18:39:00.000+0300,AG Havai Branşman Arızası,3,0,ONUR MH.,GDZ_EDAS
2385308,izmir,Bayraklı,2021-05-21T00:00:00.000+0300,2021-05-21T17:02:00.000+0300,2021-05-21T18:46:00.000+0300,AG Havai Branşman Arızası,2,0,OSMANGAZİ MH.,GDZ_EDAS
2385807,izmir,Bayraklı,2021-05-21T00:00:00.000+0300,2021-05-21T17:37:00.000+0300,2021-05-21T20:01:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,ONUR MH.,GDZ_EDAS
2385810,izmir,Bayraklı,2021-05-21T00:00:00.000+0300,2021-05-21T17:35:00.000+0300,2021-05-21T20:18:00.000+0300,AG Pano Kol Sigorta Atığı,18,0,ÇİÇEK MH.,GDZ_EDAS
2385823,izmir,Buca,2021-05-21T00:00:00.000+0300,2021-05-21T12:02:00.000+0300,2021-05-21T18:17:00.000+0300,Üçüncü Şahısların Vermiş Olduğu Hasarlar,7,0,YİĞİTLER MH.,GDZ_EDAS
2389596,izmir,Foça,2021-05-21T00:00:00.000+0300,2021-05-21T07:28:00.000+0300,2021-05-21T08:20:00.000+0300,OG Fider Açması,2301,36,MUSTAFA KEMAL ATATÜRK MH.,GDZ_EDAS
2391570,izmir,Foça,2021-05-21T00:00:00.000+0300,2021-05-21T13:09:00.000+0300,2021-05-21T13:55:00.000+0300,OG Fider Açması,2294,35,MUSTAFA KEMAL ATATÜRK MH.,GDZ_EDAS
2385281,izmir,Foça,2021-05-21T00:00:00.000+0300,2021-05-21T15:17:00.000+0300,2021-05-21T17:33:00.000+0300,AG Pano Kol Sigorta Atığı,28,0,YENİBAĞARASI MH.,GDZ_EDAS
2391565,izmir,Karaburun,2021-05-21T00:00:00.000+0300,2021-05-21T11:08:00.000+0300,2021-05-21T11:10:00.000+0300,Manevra,4782,97,SAİP MH.,GDZ_EDAS
2385278,izmir,Karaburun,2021-05-21T00:00:00.000+0300,2021-05-21T14:04:00.000+0300,2021-05-21T17:27:00.000+0300,AG Havai Branşman Arızası,1,0,MORDOĞAN MH.,GDZ_EDAS
2385307,izmir,Karaburun,2021-05-21T00:00:00.000+0300,2021-05-21T15:57:00.000+0300,2021-05-21T18:40:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,MORDOĞAN MH.,GDZ_EDAS
2386648,izmir,Karaburun,2021-05-21T00:00:00.000+0300,2021-05-21T18:16:00.000+0300,2021-05-21T19:13:00.000+0300,AG Pano Kol Sigorta Atığı,36,0,MORDOĞAN MH.,GDZ_EDAS
2385817,izmir,Karaburun,2021-05-21T00:00:00.000+0300,2021-05-21T18:36:00.000+0300,2021-05-21T20:44:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,MERKEZ MH.,GDZ_EDAS
2391564,izmir,Kiraz,2021-05-21T00:00:00.000+0300,2021-05-21T11:03:00.000+0300,2021-05-21T11:03:00.000+0300,OG Fider Açması,2407,34,SARIKAYA MH.,GDZ_EDAS
2385822,izmir,Kiraz,2021-05-21T00:00:00.000+0300,2021-05-21T16:38:00.000+0300,2021-05-21T18:16:00.000+0300,AG Sehim Bozukluğu,63,0,İSTİKLAL MH.,GDZ_EDAS
2386649,izmir,Kiraz,2021-05-21T00:00:00.000+0300,2021-05-21T18:38:00.000+0300,2021-05-21T19:24:00.000+0300,NH Altlık Arızası,5,0,TAŞLIYATAK MH.,GDZ_EDAS
2386650,izmir,Kiraz,2021-05-21T00:00:00.000+0300,2021-05-21T18:03:00.000+0300,2021-05-21T19:31:00.000+0300,AG Pano Kol Sigorta Atığı,1,0,KARAMAN MH.,GDZ_EDAS
2386654,izmir,Kiraz,2021-05-21T00:00:00.000+0300,2021-05-21T17:40:00.000+0300,2021-05-21T20:23:00.000+0300,AG Termik Açması,51,0,ŞEMSİLER MH.,GDZ_EDAS
2385806,izmir,Kiraz,2021-05-21T00:00:00.000+0300,2021-05-21T15:45:00.000+0300,2021-05-21T19:56:00.000+0300,AG Pano Kol Sigorta Atığı,22,0,SIRIMLI MH.,GDZ_EDAS
2392388,izmir,Tire,2021-05-21T00:00:00.000+0300,2021-05-21T09:59:00.000+0300,2021-05-21T11:40:00.000+0300,OG Fider Açması,125,6,YENİÇİFTLİK MH.,GDZ_EDAS
2392390,izmir,Tire,2021-05-21T00:00:00.000+0300,2021-05-21T16:10:00.000+0300,2021-05-21T17:10:00.000+0300,OG Fider Açması,125,6,YENİÇİFTLİK MH.,GDZ_EDAS
2385289,izmir,Tire,2021-05-21T00:00:00.000+0300,2021-05-21T15:26:00.000+0300,2021-05-21T17:48:00.000+0300,AG Klemens Arızası,8,0,IŞIKLAR MH.,GDZ_EDAS
2385302,izmir,Tire,2021-05-21T00:00:00.000+0300,2021-05-21T14:30:00.000+0300,2021-05-21T18:35:00.000+0300,AG Havai Branşman Arızası,1,0,BAHARİYE MH.,GDZ_EDAS
2385687,izmir,Bayındır,2021-05-21T00:00:00.000+0300,2021-05-21T16:50:00.000+0300,2021-05-21T19:10:00.000+0300,AG Hatta Ağaç Kesimi,102,1,SADIKPAŞA MH.,GDZ_EDAS
2385292,izmir,Bornova,2021-05-21T00:00:00.000+0300,2021-05-21T15:48:00.000+0300,2021-05-21T17:55:00.000+0300,Üçüncü Şahısların Vermiş Olduğu Hasarlar,1,0,KAZIMDİRİK MH.,GDZ_EDAS
2385301,izmir,Bornova,2021-05-21T00:00:00.000+0300,2021-05-21T16:55:00.000+0300,2021-05-21T18:32:00.000+0300,AG Havai Branşman Arızası,2,0,DOĞANLAR MH.,GDZ_EDAS
2385686,izmir,Bornova,2021-05-21T00:00:00.000+0300,2021-05-21T18:04:00.000+0300,2021-05-21T19:07:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,ERZENE MH.,GDZ_EDAS
2392392,izmir,Dikili,2021-05-21T00:00:00.000+0300,2021-05-21T10:29:00.000+0300,2021-05-21T19:36:00.000+0300,OG Ayırıcı Arızası,100,0,SALİHLER MH.,GDZ_EDAS
2389598,izmir,Dikili,2021-05-21T00:00:00.000+0300,2021-05-21T09:30:00.000+0300,2021-05-21T10:39:00.000+0300,OG Fider Açması,270,10,DEMİRTAŞ MH.,GDZ_EDAS
2391573,izmir,Dikili,2021-05-21T00:00:00.000+0300,2021-05-21T11:05:00.000+0300,2021-05-21T14:55:00.000+0300,OG Fider Açması,406,13,DEMİRTAŞ MH.,GDZ_EDAS
2385276,izmir,Dikili,2021-05-21T00:00:00.000+0300,2021-05-21T12:44:00.000+0300,2021-05-21T17:00:00.000+0300,AG Havai Branşman Arızası,1,0,ESENTEPE MH.,GDZ_EDAS
2385286,izmir,Dikili,2021-05-21T00:00:00.000+0300,2021-05-21T15:36:00.000+0300,2021-05-21T17:41:00.000+0300,AG Havai Branşman Arızası,1,0,İSLAMLAR MH.,GDZ_EDAS
2385304,izmir,Dikili,2021-05-21T00:00:00.000+0300,2021-05-21T09:39:00.000+0300,2021-05-21T18:36:00.000+0300,AG Pano Kol Sigorta Atığı,312,5,ÇANDARLI MH.,GDZ_EDAS
2385824,izmir,Dikili,2021-05-21T00:00:00.000+0300,2021-05-21T11:29:00.000+0300,2021-05-21T18:25:00.000+0300,AG Tel Kopuğu,2,0,ÇANDARLI MH.,GDZ_EDAS
2385685,izmir,Dikili,2021-05-21T00:00:00.000+0300,2021-05-21T16:17:00.000+0300,2021-05-21T18:59:00.000+0300,AG Pano Kol Sigorta Atığı,28,0,ÇANDARLI MH.,GDZ_EDAS
2385283,izmir,Karabağlar,2021-05-21T00:00:00.000+0300,2021-05-21T13:58:00.000+0300,2021-05-21T17:36:00.000+0300,AG Tel Kopuğu,22,0,ALİ FUAT CEBESOY MH.,GDZ_EDAS
2385285,izmir,Karabağlar,2021-05-21T00:00:00.000+0300,2021-05-21T16:17:00.000+0300,2021-05-21T17:40:00.000+0300,AG Tel Kopuğu,22,0,ALİ FUAT CEBESOY MH.,GDZ_EDAS
2385790,izmir,Karabağlar,2021-05-21T00:00:00.000+0300,2021-05-21T18:23:00.000+0300,2021-05-21T19:15:00.000+0300,AG Pano Kol Sigorta Atığı,39,1,UZUNDERE MH.,GDZ_EDAS
2385808,izmir,Karabağlar,2021-05-21T00:00:00.000+0300,2021-05-21T16:37:00.000+0300,2021-05-21T20:05:00.000+0300,AG Havai Branşman Arızası,3,0,İHSAN ALYANAK MH.,GDZ_EDAS
2385299,izmir,Menemen,2021-05-21T00:00:00.000+0300,2021-05-21T14:10:00.000+0300,2021-05-21T18:31:00.000+0300,AG Havai Branşman Arızası,3,0,YAYLA MH.,GDZ_EDAS
2385814,izmir,Menemen,2021-05-21T00:00:00.000+0300,2021-05-21T19:15:00.000+0300,2021-05-21T20:37:00.000+0300,AG Havai Branşman Arızası,1,0,İĞNEDERE MH.,GDZ_EDAS
2392327,izmir,Bergama,2021-05-21T00:00:00.000+0300,2021-05-21T09:27:00.000+0300,2021-05-21T11:20:00.000+0300,OG Fider Açması,394,5,ATMACA MH.,GDZ_EDAS
2391552,izmir,Bergama,2021-05-21T00:00:00.000+0300,2021-05-21T07:22:00.000+0300,2021-05-21T07:25:00.000+0300,Manevra,855,25,SAĞANCI MH.,GDZ_EDAS
2391560,izmir,Bergama,2021-05-21T00:00:00.000+0300,2021-05-21T10:07:00.000+0300,2021-05-21T10:16:00.000+0300,OG Fider Açması,13909,221,FEVZİPAŞA MH.,GDZ_EDAS
2391561,izmir,Bergama,2021-05-21T00:00:00.000+0300,2021-05-21T09:57:00.000+0300,2021-05-21T10:33:00.000+0300,OG Fider Açması,12145,204,KURTULUŞ MH.,GDZ_EDAS
2389599,izmir,Bergama,2021-05-21T00:00:00.000+0300,2021-05-21T10:07:00.000+0300,2021-05-21T10:48:00.000+0300,OG Fider Açması,9138,181,FEVZİPAŞA MH.,GDZ_EDAS
2391567,izmir,Bergama,2021-05-21T00:00:00.000+0300,2021-05-21T09:02:00.000+0300,2021-05-21T12:21:00.000+0300,OG Fider Açması,10,1,TEPEKÖY MH.,GDZ_EDAS
2391579,izmir,Bergama,2021-05-21T00:00:00.000+0300,2021-05-21T18:41:00.000+0300,2021-05-21T18:46:00.000+0300,Manevra,62,6,YENİKENT MH.,GDZ_EDAS
2385288,izmir,Bergama,2021-05-21T00:00:00.000+0300,2021-05-21T16:00:00.000+0300,2021-05-21T17:45:00.000+0300,AG Pano Kol Sigorta Atığı,10,0,ATATÜRK MH.,GDZ_EDAS
2385296,izmir,Bergama,2021-05-21T00:00:00.000+0300,2021-05-21T13:47:00.000+0300,2021-05-21T18:16:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,FATİH MH.,GDZ_EDAS
2385789,izmir,Bergama,2021-05-21T00:00:00.000+0300,2021-05-21T11:26:00.000+0300,2021-05-21T19:15:00.000+0300,AG Pano Kol Sigorta Atığı,30,0,ÇELTİKÇİ MH.,GDZ_EDAS
2385809,izmir,Bergama,2021-05-21T00:00:00.000+0300,2021-05-21T12:23:00.000+0300,2021-05-21T20:05:00.000+0300,AG Atlama Kopuğu,10,0,HALİLAĞALAR MH.,GDZ_EDAS
2385813,izmir,Bergama,2021-05-21T00:00:00.000+0300,2021-05-21T13:09:00.000+0300,2021-05-21T20:32:00.000+0300,AG Havai Branşman Arızası,1,0,BAYRAMCILAR MH.,GDZ_EDAS
2386657,izmir,Çeşme,2021-05-21T00:00:00.000+0300,2021-05-21T16:42:00.000+0300,2021-05-21T21:59:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,REİSDERE MH.,GDZ_EDAS
2385303,izmir,Konak,2021-05-21T00:00:00.000+0300,2021-05-21T14:27:00.000+0300,2021-05-21T18:35:00.000+0300,AG Branşman Yeraltı Kablo Arızası,6,0,ATİLLA MH.,GDZ_EDAS
2385284,izmir,Ödemiş,2021-05-21T00:00:00.000+0300,2021-05-21T12:04:00.000+0300,2021-05-21T17:37:00.000+0300,AG Pano Kol Sigorta Atığı,46,0,HÜRRİYET MH.,GDZ_EDAS
2385290,izmir,Ödemiş,2021-05-21T00:00:00.000+0300,2021-05-21T16:05:00.000+0300,2021-05-21T17:51:00.000+0300,AG Havai Branşman Arızası,1,0,EMİRLİ MH.,GDZ_EDAS
2386651,izmir,Ödemiş,2021-05-21T00:00:00.000+0300,2021-05-21T17:46:00.000+0300,2021-05-21T19:59:00.000+0300,AG Termik Açması,350,5,KAYMAKÇI MH.,GDZ_EDAS
2386655,izmir,Ödemiş,2021-05-21T00:00:00.000+0300,2021-05-21T20:11:00.000+0300,2021-05-21T21:19:00.000+0300,AG Atlama Kopuğu,8,1,HÜRRİYET MH.,GDZ_EDAS
2386656,izmir,Ödemiş,2021-05-21T00:00:00.000+0300,2021-05-21T19:12:00.000+0300,2021-05-21T21:58:00.000+0300,AG Pano Kol Sigorta Atığı,6,0,ÇAYLI MH.,GDZ_EDAS
2389604,izmir,Torbalı,2021-05-21T00:00:00.000+0300,2021-05-21T16:26:00.000+0300,2021-05-21T17:19:00.000+0300,OG Fider Açması,20,1,YENİKÖY MH.,GDZ_EDAS
2391572,izmir,Torbalı,2021-05-21T00:00:00.000+0300,2021-05-21T14:03:00.000+0300,2021-05-21T14:30:00.000+0300,OG Fider Açması,169,59,KARAKUYU MH.,GDZ_EDAS
2385280,izmir,Torbalı,2021-05-21T00:00:00.000+0300,2021-05-21T13:11:00.000+0300,2021-05-21T17:33:00.000+0300,AG Branşman Yeraltı Kablo Arızası,3,0,TÜRKMENKÖY MH.,GDZ_EDAS
2385287,izmir,Torbalı,2021-05-21T00:00:00.000+0300,2021-05-21T16:34:00.000+0300,2021-05-21T17:44:00.000+0300,AG Pano Kol Sigorta Atığı,1,0,MURATBEY MH.,GDZ_EDAS
2385291,izmir,Torbalı,2021-05-21T00:00:00.000+0300,2021-05-21T15:55:00.000+0300,2021-05-21T17:51:00.000+0300,AG Branşman Yeraltı Kablo Arızası,5,0,ALPKENT MH.,GDZ_EDAS
2385297,izmir,Torbalı,2021-05-21T00:00:00.000+0300,2021-05-21T15:30:00.000+0300,2021-05-21T18:21:00.000+0300,AG Branşman Yeraltı Kablo Arızası,6,0,İNÖNÜ MH.,GDZ_EDAS
2389545,izmir,Torbalı,2021-05-21T00:00:00.000+0300,2021-05-21T09:10:00.000+0300,2021-05-21T11:43:00.000+0300,AG Box Arızası,7,0,TEPEKÖY MH.,GDZ_EDAS
2434568,izmir,Menderes,2021-05-22T00:00:00.000+0300,2021-05-22T05:36:00.000+0300,2021-05-22T07:08:00.000+0300,OG Sigorta Atması,42,1,DEVELİ MH.,GDZ_EDAS
2435500,izmir,Tire,2021-05-22T00:00:00.000+0300,2021-05-22T18:56:00.000+0300,2021-05-22T19:26:00.000+0300,OG Fider Açması,309,675,ATATÜRK MH.,GDZ_EDAS
2435501,izmir,Tire,2021-05-22T00:00:00.000+0300,2021-05-22T18:55:00.000+0300,2021-05-22T19:40:00.000+0300,OG Fider Açması,300,28,ATATÜRK MH.,GDZ_EDAS
2434576,izmir,Bornova,2021-05-22T00:00:00.000+0300,2021-05-22T23:17:00.000+0300,2021-05-23T00:08:00.000+0300,OG Yeraltı Kablo Arızası,773,27,TUNA MH.,GDZ_EDAS
2435499,izmir,Bornova,2021-05-22T00:00:00.000+0300,2021-05-22T12:11:00.000+0300,2021-05-22T12:27:00.000+0300,OG Fider Açması,201,45,EGEMENLİK MH.,GDZ_EDAS
2434570,izmir,Kınık,2021-05-22T00:00:00.000+0300,2021-05-22T09:53:00.000+0300,2021-05-22T10:41:00.000+0300,OG Sigorta Atması,5,0,ÖRTÜLÜ MH.,GDZ_EDAS
2434574,izmir,Menemen,2021-05-22T00:00:00.000+0300,2021-05-22T16:45:00.000+0300,2021-05-22T19:32:00.000+0300,OG Sigorta Atması,102,1,BOZALAN MH.,GDZ_EDAS
2434573,izmir,Aliağa,2021-05-22T00:00:00.000+0300,2021-05-22T16:46:00.000+0300,2021-05-22T18:31:00.000+0300,OG Sigorta Atması,1,7,KÜLTÜR MH.,GDZ_EDAS
2434572,izmir,Bergama,2021-05-22T00:00:00.000+0300,2021-05-22T09:17:00.000+0300,2021-05-22T15:40:00.000+0300,OG Trafo Arızası,7,0,AŞAĞIKIRIKLAR MH.,GDZ_EDAS
2434569,izmir,Ödemiş,2021-05-22T00:00:00.000+0300,2021-05-22T06:39:00.000+0300,2021-05-22T07:39:00.000+0300,OG Fider Açması,152,10,BALABANLI MH.,GDZ_EDAS
2434577,izmir,Menderes,2021-05-23T00:00:00.000+0300,2021-05-23T01:00:00.000+0300,2021-05-23T01:16:00.000+0300,OG Kademe Ayarı,153,67,KASIMPAŞA MH.,GDZ_EDAS
2434582,izmir,Menderes,2021-05-23T00:00:00.000+0300,2021-05-23T10:38:00.000+0300,2021-05-23T11:39:00.000+0300,OG Sigorta Atması,237,2,GÖRECE CUMHURİYET MH.,GDZ_EDAS
2434581,izmir,Seferihisar,2021-05-23T00:00:00.000+0300,2021-05-23T10:15:00.000+0300,2021-05-23T10:55:00.000+0300,OG Kademe Ayarı,17,0,DÜZCE MH.,GDZ_EDAS
2434584,izmir,Bayraklı,2021-05-23T00:00:00.000+0300,2021-05-23T17:00:00.000+0300,2021-05-23T17:30:00.000+0300,Üçüncü Şahısların Vermiş Olduğu Hasarlar,9971,3817,ORG. NAFİZ GÜRMAN MH.,GDZ_EDAS
2434583,izmir,Bornova,2021-05-23T00:00:00.000+0300,2021-05-23T13:00:00.000+0300,2021-05-23T17:24:00.000+0300,OG Fider Açması,956,25,GÜRPINAR MH.,GDZ_EDAS
2434580,izmir,Ödemiş,2021-05-23T00:00:00.000+0300,2021-05-23T09:04:00.000+0300,2021-05-23T09:43:00.000+0300,OG Fider Açması,101,4,BALABANLI MH.,GDZ_EDAS
2446872,izmir,Güzelbahçe,2021-05-24T00:00:00.000+0300,2021-05-24T21:48:00.000+0300,2021-05-24T22:16:00.000+0300,OG Fider Açması,6116,156,ÇAMLI MH.,GDZ_EDAS
2434593,izmir,Urla,2021-05-24T00:00:00.000+0300,2021-05-24T21:59:00.000+0300,2021-05-24T22:40:00.000+0300,OG Fider Açması,2,13,DENİZLİ MH.,GDZ_EDAS
2434587,izmir,Menemen,2021-05-24T00:00:00.000+0300,2021-05-24T08:29:00.000+0300,2021-05-24T09:03:00.000+0300,OG Fider Açması,4958,4054,30 AĞUSTOS MH.,GDZ_EDAS
2434592,izmir,Selçuk,2021-05-24T00:00:00.000+0300,2021-05-24T18:40:00.000+0300,2021-05-24T20:25:00.000+0300,OG Sigorta Atması,1,0,İSA BEY MH.,GDZ_EDAS
2435504,izmir,Aliağa,2021-05-24T00:00:00.000+0300,2021-05-24T17:20:00.000+0300,2021-05-24T17:39:00.000+0300,OG Fider Açması,3,17,ATATÜRK MH.,GDZ_EDAS
2435505,izmir,Aliağa,2021-05-24T00:00:00.000+0300,2021-05-24T17:43:00.000+0300,2021-05-24T18:07:00.000+0300,OG Ayırıcı Arızası,466,6,ÇAKMAKLI MH.,GDZ_EDAS
2434602,izmir,Çiğli,2021-05-25T00:00:00.000+0300,2021-05-25T19:22:00.000+0300,2021-05-25T19:41:00.000+0300,OG Fider Açması,3,3,SASALLI MERKEZ MH.,GDZ_EDAS
2398276,izmir,Buca,2021-05-25T00:00:00.000+0300,2021-05-25T12:46:00.000+0300,2021-05-25T14:15:00.000+0300,AG Havai Branşman Arızası,1,0,KARACAAĞAÇ MH.,GDZ_EDAS
2447038,izmir,Tire,2021-05-25T00:00:00.000+0300,2021-05-25T20:28:00.000+0300,2021-05-25T21:40:00.000+0300,OG Fider Açması,14,59,YENİÇİFTLİK MH.,GDZ_EDAS
2434597,izmir,Bayındır,2021-05-25T00:00:00.000+0300,2021-05-25T06:46:00.000+0300,2021-05-25T10:45:00.000+0300,OG Sigorta Atması,17,1,HASKÖY MH.,GDZ_EDAS
2434595,izmir,Selçuk,2021-05-25T00:00:00.000+0300,2021-05-25T06:07:00.000+0300,2021-05-25T07:11:00.000+0300,OG Fider Açması,875,17,İSA BEY MH.,GDZ_EDAS
2434598,izmir,Aliağa,2021-05-25T00:00:00.000+0300,2021-05-25T09:50:00.000+0300,2021-05-25T10:54:00.000+0300,OG Sigorta Atması,4,3,ÇALTILIDERE MH.,GDZ_EDAS
2434596,izmir,Ödemiş,2021-05-25T00:00:00.000+0300,2021-05-25T09:36:00.000+0300,2021-05-25T09:56:00.000+0300,OG Fider Açması,2012,55,KUVVETLİ MH.,GDZ_EDAS
2434601,izmir,Ödemiş,2021-05-25T00:00:00.000+0300,2021-05-25T16:44:00.000+0300,2021-05-25T17:37:00.000+0300,OG Fider Açması,1975,30,KAYMAKÇI MH.,GDZ_EDAS
2434603,izmir,Ödemiş,2021-05-25T00:00:00.000+0300,2021-05-25T20:27:00.000+0300,2021-05-25T21:22:00.000+0300,OG Fider Açması,86,2,YOLÜSTÜ MH.,GDZ_EDAS
2434604,izmir,Beydağ,2021-05-26T00:00:00.000+0300,2021-05-26T07:26:00.000+0300,2021-05-26T07:43:00.000+0300,OG Fider Açması,90,1,AKTEPE MH.,GDZ_EDAS
2434609,izmir,Kemalpaşa,2021-05-26T00:00:00.000+0300,2021-05-26T10:00:00.000+0300,2021-05-26T13:02:00.000+0300,OG Sigorta Atması,337,1658,KEMALPAŞA OSB MH.,GDZ_EDAS
2434614,izmir,Menderes,2021-05-26T00:00:00.000+0300,2021-05-26T14:24:00.000+0300,2021-05-26T15:33:00.000+0300,OG Sigorta Atması,29,79,OĞLANANASI ATATÜRK MH.,GDZ_EDAS
2434605,izmir,Urla,2021-05-26T00:00:00.000+0300,2021-05-26T08:39:00.000+0300,2021-05-26T08:55:00.000+0300,OG Fider Açması,8269,225,CAMİATİK MH.,GDZ_EDAS
2434608,izmir,Bornova,2021-05-26T00:00:00.000+0300,2021-05-26T07:43:00.000+0300,2021-05-26T11:27:00.000+0300,OG Sigorta Atması,282,177,GÜRPINAR MH.,GDZ_EDAS
2434610,izmir,Bornova,2021-05-26T00:00:00.000+0300,2021-05-26T11:24:00.000+0300,2021-05-26T13:31:00.000+0300,OG Fider Açması,302,230,KAVAKLIDERE MH.,GDZ_EDAS
2443893,izmir,Bornova,2021-05-26T00:00:00.000+0300,2021-05-26T16:51:00.000+0300,2021-05-26T17:46:00.000+0300,OG Fider Açması,2509,1173,ERZENE MH.,GDZ_EDAS
2434606,izmir,Torbalı,2021-05-26T00:00:00.000+0300,2021-05-26T09:33:00.000+0300,2021-05-26T10:11:00.000+0300,OG Sigorta Atması,102,0,KORUCUK MH.,GDZ_EDAS
2434607,izmir,Torbalı,2021-05-26T00:00:00.000+0300,2021-05-26T10:15:00.000+0300,2021-05-26T10:43:00.000+0300,OG Fider Açması,1122,23,KAZIM KARABEKİR MH.,GDZ_EDAS
2434613,izmir,Torbalı,2021-05-26T00:00:00.000+0300,2021-05-26T13:31:00.000+0300,2021-05-26T14:47:00.000+0300,OG Fider Açması,1122,532,KAZIM KARABEKİR MH.,GDZ_EDAS
2443897,izmir,Urla,2021-05-27T00:00:00.000+0300,2021-05-27T17:12:00.000+0300,2021-05-27T17:39:00.000+0300,Manevra,171,269,KALABAK MH.,GDZ_EDAS
2446336,izmir,Bornova,2021-05-27T00:00:00.000+0300,2021-05-27T03:24:00.000+0300,2021-05-27T04:19:00.000+0300,OG Fider Açması,238,100,KARAÇAM MH.,GDZ_EDAS
2446338,izmir,Bornova,2021-05-27T00:00:00.000+0300,2021-05-27T00:43:00.000+0300,2021-05-27T10:28:00.000+0300,OG Trafo Arızası,2095,2395,KEMALPAŞA MH.,GDZ_EDAS
2446339,izmir,Bornova,2021-05-27T00:00:00.000+0300,2021-05-27T10:28:00.000+0300,2021-05-27T15:05:00.000+0300,OG Trafo Arızası,341,80,KEMALPAŞA MH.,GDZ_EDAS
2443894,izmir,Bornova,2021-05-27T00:00:00.000+0300,2021-05-27T03:24:00.000+0300,2021-05-27T03:27:00.000+0300,OG Fider Açması,3830,7773,ERZENE MH.,GDZ_EDAS
2443896,izmir,Aliağa,2021-05-27T00:00:00.000+0300,2021-05-27T15:01:00.000+0300,2021-05-27T15:33:00.000+0300,OG Fider Açması,1615,570,KÜLTÜR MH.,GDZ_EDAS
2446873,izmir,Bergama,2021-05-27T00:00:00.000+0300,2021-05-27T14:58:00.000+0300,2021-05-27T15:02:00.000+0300,OG Fider Açması,391,109,ÇİTKÖY MH.,GDZ_EDAS
2447039,izmir,Bergama,2021-05-27T00:00:00.000+0300,2021-05-27T06:30:00.000+0300,2021-05-27T06:31:00.000+0300,OG Fider Açması,2205,306,ÇİTKÖY MH.,GDZ_EDAS
2437313,izmir,Beydağ,2021-05-28T00:00:00.000+0300,2021-05-28T09:51:00.000+0300,2021-05-28T11:00:00.000+0300,OG Fider Açması,236,476,AKTEPE MH.,GDZ_EDAS
2437314,izmir,Beydağ,2021-05-28T00:00:00.000+0300,2021-05-28T11:02:00.000+0300,2021-05-28T11:03:00.000+0300,OG Fider Açması,236,476,AKTEPE MH.,GDZ_EDAS
2446404,izmir,Menderes,2021-05-28T00:00:00.000+0300,2021-05-28T10:33:00.000+0300,2021-05-28T11:55:00.000+0300,Yabani Hayvan Teması,105,24,TEKELİ FEVZİ ÇAKMAK MH.,GDZ_EDAS
2446342,izmir,Menderes,2021-05-28T00:00:00.000+0300,2021-05-28T10:16:00.000+0300,2021-05-28T10:39:00.000+0300,OG Fider Açması,8733,3090,CÜNEYTBEY MH.,GDZ_EDAS
2446341,izmir,Seferihisar,2021-05-28T00:00:00.000+0300,2021-05-28T03:16:00.000+0300,2021-05-28T04:33:00.000+0300,OG Fider Açması,766,222,KAVAKDERE MH.,GDZ_EDAS
2446403,izmir,Foça,2021-05-28T00:00:00.000+0300,2021-05-28T07:42:00.000+0300,2021-05-28T08:15:00.000+0300,OG Fider Açması,3632,926,MUSTAFA KEMAL ATATÜRK MH.,GDZ_EDAS
2447042,izmir,Kiraz,2021-05-28T00:00:00.000+0300,2021-05-28T18:53:00.000+0300,2021-05-28T20:07:00.000+0300,OG Sigorta Atması,128,59,İĞDELİ MH.,GDZ_EDAS
2447040,izmir,Tire,2021-05-28T00:00:00.000+0300,2021-05-28T11:20:00.000+0300,2021-05-28T11:22:00.000+0300,OG Fider Açması,255,78,KÜÇÜKKALE MH.,GDZ_EDAS
